phase,prompt_id,family,tail,label,d_n_active_features,d_edge_density,d_mean_top50_score,d_top10_over_top50,d_layer_entropy,d_mean_error_node_weight,d_logit_gap,d_layer_stats_mean,d_layer_stats_std,d_layer_stats_median,d_layer_stats_entropy_bits,d_topk20_score_total,d_topk20_score_gini,d_density_at_0.50,d_density_at_0.60,d_density_at_0.70,d_density_at_0.80,d_density_at_0.90,d_density_at_0.95,d_density_at_0.99,d_n_edges_at_0.50,d_n_edges_at_0.60,d_n_edges_at_0.70,d_n_edges_at_0.80,d_n_edges_at_0.90,d_n_edges_at_0.95,d_n_edges_at_0.99,d_n_edges_total_at_0.50,d_n_edges_total_at_0.60,d_n_edges_total_at_0.70,d_n_edges_total_at_0.80,d_n_edges_total_at_0.90,d_n_edges_total_at_0.95,d_n_edges_total_at_0.99,d_n_kept_at_0.50,d_n_kept_at_0.60,d_n_kept_at_0.70,d_n_kept_at_0.80,d_n_kept_at_0.90,d_n_kept_at_0.95,d_n_kept_at_0.99,d_n_nodes_total_at_0.50,d_n_nodes_total_at_0.60,d_n_nodes_total_at_0.70,d_n_nodes_total_at_0.80,d_n_nodes_total_at_0.90,d_n_nodes_total_at_0.95,d_n_nodes_total_at_0.99
l1,tri_v2_040,geometry_claim,true_or_false,true,593.0,-0.007845841165442582,0.0028891892960382394,0.1511194347681138,-0.09772668462536149,0.015030890703201294,0.6210938632656346,-0.20108305838701668,-0.11147370281666813,-1.0,-0.004813242025119457,0.10015353843846242,0.20949538242147772,-0.006229274275307478,-0.007397325340160438,-0.008212465855055223,-0.008500680134645,-0.006648401673932325,-0.005500164534669394,-0.0050718975380744935,-7205.0,-20151.0,-48757.0,-110418.0,-201713.0,-286708.0,-411685.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-53.0,-61.0,-58.0,-46.0,-21.0,-23.0,-27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l1,tri_v2_041,numeric_validity,true_or_false,false,432.0,-0.0031845679608130673,0.003950092633476742,0.18957092702855,0.02982651921656254,0.01422533392906189,0.7495839418010011,-0.2337600046893744,-0.060297730043979314,-1.0,-0.006251499079195533,0.14168540194623347,0.22256163569200776,-0.002389955036528252,0.00034933942413176156,-0.0029461163736957396,-0.003035115398583421,-0.0034223346082264405,-0.002148979708233273,-0.0027851839581406745,-9232.0,-21606.0,-52388.0,-107672.0,-188322.0,-202050.0,-292711.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-75.0,-88.0,-97.0,-97.0,-68.0,-55.0,-42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l1,tri_v2_042,numeric_validity,answer_colon,false,798.0,0.008015480978296213,0.005604970776475966,0.0922840731434848,0.09003537657008298,8.478760719299316e-05,-3.121364347084633,-0.07264425061193513,0.06634701663380227,0.0,0.005412657043036617,0.21298023499548435,0.09183362696870456,0.03671806587689477,0.009090276626240318,0.013726097145286636,0.00963110961116348,0.006228845602465782,0.0040566731353604,0.0032679840468990418,-2172.0,-9147.0,-5620.0,1462.0,40596.0,112332.0,169690.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-57.0,-69.0,-70.0,-68.0,-55.0,-18.0,-16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l1,tri_v2_043,numeric_validity,the_answer_is,true,498.0,-0.00604171686277831,0.00719188058275904,0.08338744491248917,-0.16916301871402606,0.013408571481704712,-0.5007396691630989,-0.3271795032016538,-0.12402090822971168,0.0,-0.015664532432956513,0.269189254824596,0.08427168162659943,0.02119242739115612,-0.013326256766181654,-0.007834746039776103,-0.005608639260819226,-0.0001787795856915686,0.0017820109936854678,0.003392253050906041,-5718.0,-27673.0,-57667.0,-90596.0,-26933.0,62822.0,184268.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-82.0,-112.0,-111.0,-76.0,-17.0,-2.0,-16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l1,tri_v2_044,numeric_open,answer_colon,true,585.0,-0.003031346651907754,-3.3612905136237717e-06,0.024733463513133103,-0.20789511292549667,-0.009351998567581177,-3.2517248165535904,-0.20733704365401273,-0.1056993527506842,-1.0,-0.009338516455486001,-8.836315613791612e-05,0.01709243979493144,-0.009590571405263204,-0.007008601229999634,-0.009567309611988428,-0.0027783942034780573,0.003667109002677027,0.004870262470427822,0.006880306859309793,3651.0,21587.0,58168.0,178128.0,429910.0,498644.0,543376.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,97.0,166.0,228.0,226.0,150.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l1,tri_v2_045,numeric_validity,true_or_false,false,366.0,-0.006761999530259188,0.004316327481465123,0.18042373656875826,-0.10994416038978105,0.017699062824249268,1.1207881260891281,-0.2721688410997789,-0.10827692020455437,-1.0,-0.009553537918748134,0.15562643091834616,0.21360132370608287,-0.004066148307470652,-0.0033797068817752185,-0.005451614663949889,-0.006794055391270704,-0.003927317968844768,-0.0025118167592040053,-0.0023274640756736353,-10446.0,-28742.0,-70479.0,-162576.0,-242600.0,-270773.0,-272053.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-81.0,-105.0,-120.0,-125.0,-95.0,-81.0,-46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l1,tri_v2_046,numeric_open,answer_colon,true,511.0,-0.004410975483435553,-3.6291078113492857e-06,0.01324074773860745,-0.03608547077464008,-0.011540412902832031,-3.371373122155891,-0.23723524754721836,-0.1288065403475649,-1.0,-0.0065039529315535916,-9.696335790465582e-05,-0.004038033862338974,-0.02039706467125063,-0.021212863476512633,-0.010233413825779802,-0.004375551175175296,0.001734968709898893,0.0047611337575678425,0.006022085928621107,3963.0,17875.0,71583.0,204520.0,417259.0,535201.0,489307.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,127.0,197.0,274.0,250.0,171.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l1,tri_v2_047,numeric_validity,true_or_false,true,838.0,-0.005414864622276694,0.0036181084167947117,0.19697203669902164,-0.18307191786108534,0.015429198741912842,0.878180842389416,-0.2045324153479129,-0.04270897259230111,-1.0,-0.0033363332578408844,0.13035416456659732,0.22921157399163566,0.0011900572605862414,0.0010595365574971316,-0.004274414231605489,-0.005653449261341564,-0.004221587146730044,-0.004144855414402959,-0.0037089180706957603,-8564.0,-22180.0,-56386.0,-121330.0,-217436.0,-290430.0,-341219.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-72.0,-91.0,-99.0,-89.0,-74.0,-55.0,-35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l1,tri_v2_048,numeric_validity,answer_colon,false,999.0,-0.0013126300584269668,0.0054952298045100175,0.19550652602509278,0.5572080168353577,0.019251376390457153,-3.000717170145954,-0.21367208403562188,-0.05141518405140655,0.0,0.0008669416913180683,0.19650451965571847,0.19930072222187026,0.008285523260149807,0.004399113755597872,-0.004579052766489705,-0.00042962955864159214,-0.0006730316309039863,-0.000522677743723915,0.00042529252197281986,-6223.0,-21084.0,-67185.0,-107668.0,-147570.0,-129917.0,-37408.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-80.0,-111.0,-136.0,-131.0,-94.0,-59.0,-29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l1,tri_v2_049,numeric_validity,true_or_false,true,809.0,-0.008837875138026655,0.0035450737193968964,0.18723382215930412,-0.16106294086263118,0.0155048668384552,0.8751538995993227,-0.26261108041081194,-0.09343849841252982,-1.0,-0.003099197084922345,0.12656351779969555,0.23138085299090094,-6.759268004499774e-05,-0.005129892684482301,-0.010660291288871776,-0.00953260253032806,-0.006734436132825511,-0.006857682607671695,-0.005849210712178393,-8205.0,-24941.0,-70029.0,-144900.0,-237359.0,-351887.0,-458145.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-67.0,-86.0,-95.0,-78.0,-43.0,-23.0,-20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l1,tri_v2_050,numeric_validity,true_or_false,false,781.0,-0.0061200301014361635,0.00435628288969383,0.19903413842145917,0.01954549636974301,0.02217724919319153,1.3734736735180002,-0.26082929329499827,-0.09965609802082653,-1.0,-0.004717872155321601,0.15942625949173816,0.24323542864465236,0.006715165359606617,-0.003832778454579272,-0.007510582803237631,-0.00616794641661933,-0.0038878434741896617,-0.003957712980405981,-0.003008128695190654,-9066.0,-30336.0,-85771.0,-169988.0,-271008.0,-349544.0,-336990.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-80.0,-109.0,-139.0,-136.0,-111.0,-87.0,-52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l1,tri_v2_051,numeric_validity,answer_colon,true,612.0,0.0007873681212063055,0.007044174395850859,0.012208060150608602,0.12118707931247119,-0.010815829038619995,1.62591379701996,-0.15926076956377777,0.012317312714849926,0.0,-0.01190088500524844,0.263314267329406,-0.022756550825004884,0.027743832662826456,0.005425818321024872,-0.00011425198655548585,0.0016984312026252224,-0.0003288894526676245,0.0008711127439086364,0.0017150191060461284,-2612.0,-13694.0,-35432.0,-48255.0,-52887.0,38086.0,117306.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-59.0,-89.0,-92.0,-77.0,-34.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l1,tri_v2_052,numeric_validity,answer_colon,false,685.0,0.004816624173433731,0.005143565414473415,0.03411500476306761,0.0553678626110683,-0.0015237927436828613,-2.250952182358686,-0.17609659579493275,-0.0012470479170376692,0.0,-0.016085404596122288,0.20180062274448574,0.02952908785463093,0.022921288062301703,0.004906028044080024,0.006822004074795995,0.006418418649193625,0.0035168220789435767,0.0014040117486502357,0.0014242924720610783,-2588.0,-9876.0,-16391.0,-27664.0,-42935.0,-41722.0,30404.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-52.0,-64.0,-66.0,-79.0,-75.0,-48.0,-25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l1,tri_v2_053,numeric_open,answer_colon,true,697.0,-0.0008379919181881884,-3.738014734366857e-07,0.035428973757220816,-0.4107367950676788,-0.011939972639083862,-2.2640913356681622,-0.20022432579252403,-0.09344465103640509,-1.0,-0.0052289490324533006,-9.439857169724064e-06,0.009741772227950946,-0.01558736939207278,-0.008539964233581221,-0.00496942859281016,-0.0005308739430743004,0.0034969155042179345,0.006515236759366216,0.008185385223223207,4502.0,22110.0,77362.0,207326.0,418069.0,587382.0,621858.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,102.0,166.0,221.0,209.0,149.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l1,tri_v2_054,numeric_validity,true_or_false,true,449.0,-0.0015061285789486623,0.00411772145973373,0.18357069837498252,0.023438765684571816,0.01409226655960083,0.4982501240166983,-0.21241861699748732,-0.04536105871320828,-1.0,-0.0024681423569692384,0.14760051708071842,0.2102148291903168,3.270320850956576e-05,0.0056338717643399094,0.0020900458009500966,-0.0013012916043156908,-0.001185618352587292,-0.0020633814609904433,-0.0019400918621083063,-9328.0,-19282.0,-42205.0,-93508.0,-145104.0,-221884.0,-241878.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-77.0,-91.0,-101.0,-97.0,-76.0,-67.0,-45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l1,tri_v2_055,numeric_validity,answer_colon,false,960.0,0.006626914858640087,0.0057176259253174065,0.09636825148158717,-0.03871088775006459,-0.0013243257999420166,-2.9381723858722104,-0.172358610895321,-0.0482224166470564,0.0,-0.011805837336031466,0.22417041577864438,0.06160513990313354,0.021082023439774694,0.005963005328125992,0.0027312104569714446,0.009039672980568209,0.008103705336817202,0.006626618350321661,0.005998371432593991,-5566.0,-21211.0,-56436.0,-67351.0,-9889.0,85050.0,238272.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-82.0,-116.0,-141.0,-155.0,-127.0,-92.0,-65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l1,tri_v2_056,numeric_validity,the_answer_is,true,633.0,-0.002651718739179132,0.0055609107362397485,0.15610245365343056,0.17625488925202282,0.0029996633529663086,-2.997585842092152,-0.33516489059190846,-0.15331912272351733,0.0,-0.022327912660077942,0.191524855867101,0.22284435495566202,0.01975391154673417,0.0016487542564910251,-0.0036030944534518883,-0.0020914682158650055,-0.0019896164686352413,-0.0016291356167430493,-0.0021481341835400958,-11229.0,-39805.0,-101114.0,-200943.0,-311353.0,-337633.0,-309100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-134.0,-180.0,-207.0,-224.0,-181.0,-141.0,-70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l1,tri_v2_057,numeric_open,answer_colon,true,563.0,-0.003409215815170924,-8.370126160173186e-07,0.04656715319550536,-0.3528742631668673,-0.013527214527130127,-2.7927913893797207,-0.253876888495304,-0.1322067761558836,-1.0,-0.009553558040059862,-2.2036022720328674e-05,0.05672058714063968,-0.01115929387136505,-0.015353791954910961,-0.00899292002295704,-0.003165297567365666,0.0024091634239976345,0.004374041581157562,0.006636451867216009,2779.0,10568.0,54362.0,169537.0,402526.0,501017.0,533552.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,86.0,155.0,218.0,224.0,159.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l1,tri_v2_058,numeric_validity,the_answer_is,false,396.0,-0.0031587762455417556,0.005325905353747658,0.10888185474388756,-0.1074995977332005,0.011431843042373657,-1.2539051752815622,-0.3342786498743511,-0.14410290095615164,0.0,-0.021250071591984998,0.183331800661108,0.1441341372848067,0.0011819342295133206,-0.0019571401161467827,-0.008020254499034318,-0.0021477865228196336,-0.0016059337153562225,-7.260630847208405e-05,-0.00011752154136843163,-8236.0,-28680.0,-79310.0,-117670.0,-152475.0,-77906.0,-55438.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-88.0,-126.0,-147.0,-130.0,-85.0,-41.0,-21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l1,tri_v2_059,geometry_claim,true_or_false,true,757.0,-0.005193399999804754,0.003007579887889733,0.14650080137073546,-0.23459467207471718,0.012694031000137329,0.6283086622933887,-0.2592402864668806,-0.1497577306959217,0.0,-0.015605977305733987,0.1039841043202614,0.19980546289273915,-0.011885891338738935,-0.012155783113112467,-0.0060884524848877075,-0.005103264880377711,-0.005862177250977124,-0.0044557215708410924,-0.004269205767261808,-7719.0,-24216.0,-50363.0,-98796.0,-200597.0,-248378.0,-342693.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-52.0,-64.0,-73.0,-66.0,-34.0,-27.0,-21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l1,tri_v2_060,geometry_claim,true_or_false,false,898.0,-0.0054888103247231895,0.002885409248920041,0.14785257832488796,-0.2518555964218243,0.013085097074508667,0.3761321163113456,-0.25705605387745933,-0.13318501788240056,0.0,-0.014925517676298128,0.09930457123482483,0.2068376517448692,-0.016493609831068567,-0.01179303633167389,-0.007234457190866739,-0.005617781576172931,-0.006318524842179957,-0.005820204943220969,-0.004586695506801797,-8384.0,-25049.0,-56665.0,-108709.0,-211481.0,-314194.0,-378726.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-53.0,-68.0,-80.0,-73.0,-34.0,-30.0,-27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l1,tri_v2_061,numeric_validity,the_answer_is,false,625.0,0.0012499478815832105,0.004494054905626399,0.14310369035707976,0.2399681647690861,0.005589723587036133,-2.004574809851929,-0.17527853080631672,0.009908087935058596,0.0,-0.0017051879669516268,0.15034055288015225,0.21006395064481045,0.018443431091942963,-0.0018921832159913277,0.001842423023405676,0.0019007506437893618,0.00014452841357529,-5.620693128852161e-05,-0.00039473688810201524,-5706.0,-24252.0,-54764.0,-97518.0,-175956.0,-172052.0,-125570.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-85.0,-111.0,-133.0,-136.0,-124.0,-90.0,-43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l1,tri_v2_062,numeric_validity,answer_colon,true,898.0,0.011664779940892406,0.006155457644199487,0.08482855044626009,-0.1779252006541312,0.003810375928878784,-4.498608379093227,-0.2004933505928186,-0.07386773718395556,0.0,-0.008874260608219053,0.23163088285946287,0.025071238501835014,0.025580213050212214,0.008566365424307776,0.01550923747697458,0.014374418031384284,0.008634180788542806,0.00588992541075814,0.0048114091206475085,-3592.0,-12524.0,-6332.0,24462.0,75157.0,109558.0,203968.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-64.0,-86.0,-92.0,-95.0,-82.0,-68.0,-49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l1,tri_v2_063,numeric_validity,the_answer_is,false,805.0,0.004980337958463366,0.005610436308415956,0.1750939646187905,0.24387775389927802,0.012591391801834106,-0.996443032174966,-0.28885943421058613,-0.1163818309411635,0.0,-0.020028212262928946,0.1962075515275501,0.2242863879267228,0.019110836182666374,0.009965186717243169,0.004731229586594193,0.0064864534168992405,0.005230542349264067,0.004354043660729501,0.002447651571770737,-10212.0,-36954.0,-103251.0,-195011.0,-262398.0,-181447.0,-40919.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-122.0,-182.0,-232.0,-270.0,-246.0,-178.0,-82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l1,tri_v2_064,numeric_validity,the_answer_is,false,454.0,0.004202663025499112,0.003912682499103539,0.10208659348489835,0.24910645285862998,-0.005645453929901123,-0.3790587004529997,-0.3431034211970534,-0.15942419898048676,0.0,-0.023044519709226385,0.12385182145226281,0.17741647876304045,0.0024349262498772617,0.0004221405376216847,0.0029386935373356127,0.004813390592020433,0.004084399567718361,0.0033080613226099953,0.003137612489842817,-6004.0,-16855.0,-29838.0,-33352.0,1140.0,64662.0,139811.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-63.0,-73.0,-78.0,-82.0,-64.0,-38.0,-29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l1,tri_v2_065,numeric_validity,answer_colon,true,692.0,0.005592321608517109,0.006903103828954044,0.006922226038257651,0.11685712231770218,-0.01421019434928894,4.185985012845131,-0.14582949399520118,-0.007219287344664593,0.0,-0.01060885212031959,0.25802416080841795,-0.03831732725431036,0.02777068735645133,0.008944381020319025,0.008518400621923411,0.006983571233287245,0.00394283375713575,0.004227494269059995,0.0045653858257447,-1748.0,-9638.0,-14369.0,-2483.0,55945.0,189870.0,308388.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-47.0,-71.0,-70.0,-53.0,-12.0,22.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l1,tri_v2_066,numeric_open,answer_colon,true,612.0,-0.0032231177147826334,-2.458431991314569e-07,0.03880160483477885,-0.36861692473982677,-0.01566600799560547,-2.2626217587023696,-0.2420652510603638,-0.12061347324830951,-1.0,-0.012792033602061714,-6.394103239770743e-06,0.0424818322840457,-0.01090785269003089,-0.011245446465660919,-0.01005122254169405,-0.0033685465359258593,0.0023829887963653096,0.005055990138809002,0.008228602001297658,7498.0,28829.0,87734.0,244861.0,508946.0,615434.0,657916.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,133.0,221.0,295.0,290.0,201.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l1,tri_v2_067,numeric_validity,true_or_false,false,847.0,-0.006287253794465569,0.004134125785494689,0.1886789385684295,-0.05603185517953824,0.01906520128250122,1.003412479408139,-0.23468784490832562,-0.09064305708614828,-1.0,-0.008687373362204376,0.14785904126256355,0.2161908662792046,-0.0004479825144480809,-0.0019397254106207906,-0.0065866236768371555,-0.006846056573498349,-0.0031582059309470945,-0.003772489549611624,-0.002798649192006092,-8434.0,-24116.0,-65556.0,-144561.0,-187555.0,-281022.0,-290805.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-67.0,-87.0,-99.0,-98.0,-68.0,-56.0,-39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l1,tri_v2_068,numeric_validity,answer_colon,true,919.0,0.007217873372589306,0.006917037394014187,0.11331149562348658,-0.0010575985411156452,0.004292517900466919,0.9442877539167887,-0.2595969347534517,-0.14044498977802533,0.0,-0.007638293870427582,0.26707370881922543,0.026214035108887423,0.02292614085438041,0.006196230374219375,0.0074571148200668624,0.00908792609016823,0.005980364814938605,0.005453724559558754,0.004506952251329327,-5493.0,-18579.0,-35472.0,-34059.0,-3582.0,109535.0,212295.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-85.0,-110.0,-124.0,-126.0,-98.0,-60.0,-37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l1,tri_v2_069,numeric_validity,the_answer_is,true,551.0,-0.007255295549270166,0.006791716265470314,0.12720097190168422,0.06730116670392539,0.015572309494018555,2.6308393257721026,-0.25634901997286974,-0.0288771714750391,0.0,-0.01385368155256117,0.2516847181941557,0.10466661685610379,0.01994635277729051,-0.007943415831180245,-0.010101435741802361,-0.006744391314208981,-0.004066791106788453,-0.0021155503872433146,-0.0020483107615325846,-9216.0,-39511.0,-107910.0,-211532.0,-333937.0,-335610.0,-264598.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-125.0,-179.0,-214.0,-217.0,-180.0,-138.0,-57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l1,tri_v2_070,numeric_validity,true_or_false,false,714.0,-0.007245679908524275,0.004030273301195849,0.181717391482547,-0.03723146159987856,0.0159909725189209,0.748770438864883,-0.23508575111167573,-0.07738594942615595,0.0,-0.006879082112829948,0.14306863657293434,0.21229916009017566,-0.005299540347986742,-0.006840271713908608,-0.0073181698513175575,-0.00793864742090139,-0.004509743294559693,-0.004622365964993852,-0.004066224256648265,-9047.0,-26930.0,-63414.0,-144176.0,-210684.0,-297668.0,-352931.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-66.0,-84.0,-90.0,-86.0,-60.0,-45.0,-28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l1,tri_v2_071,numeric_validity,answer_colon,false,727.0,0.004923604400998538,0.005181911456165835,0.04537478853611909,0.04365933956140511,-0.006889253854751587,-2.8806852176970206,-0.18533297915662672,-0.021099671387836416,0.0,-0.01075792858454161,0.20315245643723756,0.036943654379939905,0.03337263948164676,0.002465393945504074,0.006994467897600415,0.006503978225111617,0.003258105836931008,0.0020466932021247497,0.0015269540952594363,-1738.0,-10727.0,-14834.0,-18193.0,-20038.0,41212.0,56022.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,-65.0,-64.0,-68.0,-56.0,-16.0,-17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l1,tri_v2_072,geometry_claim,the_answer_is,true,781.0,-0.012398269810255325,0.0067195550980977715,0.11679578817755398,0.022354902107089458,0.004468321800231934,3.499822506095507,-0.2793047108634106,-0.18274595605362265,-1.0,-0.02435878412997816,0.2579761137312744,0.09543840439166812,-0.0012695519412808942,-0.014221330895673484,-0.013261980822463298,-0.013426445750129246,-0.005900540907535445,-0.003401722223403486,0.0009669853244780868,-5760.0,-22750.0,-47873.0,-78454.0,11337.0,55680.0,80586.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-61.0,-75.0,-53.0,15.0,109.0,113.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l1,tri_v2_073,numeric_validity,true_or_false,false,499.0,-0.0055532151358865245,0.0034523604875539605,0.15970886556707797,-0.11670208246298897,0.016641736030578613,1.1182509190189145,-0.1950608839405774,-0.032820165947224034,-1.0,-0.007057205471353356,0.12176915454801929,0.19417235061691013,-0.003822530637610594,-0.0006949495781547188,-0.003678301863475286,-0.00588517365254268,-0.004799579646627111,-0.003850618804941558,-0.0030359803880619374,-9025.0,-24276.0,-60995.0,-134215.0,-220803.0,-270649.0,-288928.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-71.0,-94.0,-110.0,-102.0,-69.0,-54.0,-34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
l1,tri_v2_074,numeric_validity,the_answer_is,true,576.0,-0.0029438278814591518,0.005593440817428927,0.07267665454395567,0.10562813867719711,0.0092087984085083,-3.123807909961413,-0.28399409564859646,-0.08309403372633373,0.0,-0.012382304466719951,0.19186352843098575,0.10264998731235725,0.016956058477077512,0.00022213844725685328,-0.0063382991223291385,-0.0030098535205225763,-0.00042459498716490573,4.549940150902487e-05,0.00097684360908748,-5689.0,-20995.0,-53417.0,-82297.0,-92281.0,-67500.0,-20077.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-77.0,-103.0,-103.0,-84.0,-62.0,-39.0,-38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
